ref,genre,songTitle,artistName,lyrics,lyrics_clean
blues.00016.wav,blues,i believe i'll dust my broom,robert johnson,"[Verse 1]
I'm gonna get up in the mornin'
I believe I'll dust my broom
I'm gonna get up in the mornin'
I believe I'll dust my broom
Girlfriend the black man you've been lovin'
Girlfriend can get my room

[Verse 2]
I'm gonna write a letter
Telephone every town I know
I'm gonna write a letter
Telephone every town I know
If I can't find her in West Helena
She must be in East Monroe I know

[Verse 3]
I don't want no woman
Wants every downtown man she meets
I don't want no woman
Wants every downtown man she meets
She's a no good doney
They shouldn't allow her on the street

[Verse 4]
I believe
I believe I'll go back home
I believe
I believe I'll go back home
You can mistreat me here babe
But you can't when I go home

[Verse 1]
And I'm gettin up in the mornin'
I believe I'll dust my broom
I'm gettin up in the mornin'
I believe I'll dust my broom
Girlfriend the black man you been lovin'
Girlfriend can get my room

[Verse 5]
I'm gonna call up Chiney
See is my good girl over there
I'm gonna call up China
See is my good girl over there
I can't find her on Phillipine's island
She must be in Ethiopia somewhere",i m gonna get up in the mornin  i believe i ll dust my broom i m gonna get up in the mornin  i believe i ll dust my broom girlfriend the black man you ve been lovin  girlfriend can get my room i m gonna write a letter telephone every town i know i m gonna write a letter telephone every town i know if i can  find her in west helena she must be in east monroe i know i don  want no woman wants every downtown man she meets i don  want no woman wants every downtown man she meets she s a no good doney they shouldn  allow her on the street i believe i believe i ll go back home i believe i believe i ll go back home you can mistreat me here babe but you can  when i go home and i m gettin up in the mornin  i believe i ll dust my broom i m gettin up in the mornin  i believe i ll dust my broom girlfriend the black man you been lovin  girlfriend can get my room i m gonna call up chiney see is my good girl over there i m gonna call up china see is my good girl over there i can  find her on phillipine s island she must be in ethiopia somewhere
blues.00017.wav,blues,32-20 blues,robert johnson,"[Verse 1]
'F I send for my baby and she don't come
'F I send for my baby, man, and she don't come
All the doctors in Hot Springs sure can't help her none

[Verse 2]
And if she gets unruly, thinks she don't wan' do
If she gets unruly and thinks she don't wan' do
Take my .32-20, now, and cut her half in two

[Verse 3]
She got a .38 special but I believe it's most too light
She got a .38 special but I believe it's most too light
I got a .32-20, got to make the caps alright

[Verse 4]
If I send for my baby, man, and she don't come
If I send for my baby, man, and she don't come
All the doctors in Hot Springs sure can't help her none

[Verse 5]
I'm gonna shoot my pistol, gonna shoot my gatling gun
I'm gonna shoot my pistol, gotta shoot my gatling gun
You made me love you, now your man have come

[Verse 6]
Ahoh, baby, where you stayed last night
Ahah, baby, where you stayed last night
You got your hair all tangled and you ain't talking right

[Verse 7]
Her .38 special, boys, it do very well
Her .38 special, boys, it do very well
I got a .32-20 now, and it's a burning

[Verse 8]
If I send for my baby, man, and she don't come
If I send for my baby, man, and she don't come
All the doctors in West Country sure can't help her none

[Verse 9]
Hey, hey, baby, where you stayed last night
Hey, hey, baby, where you stayed last night
You didn't come home until the sun was shining bright

[Verse 10]
Ahoh boy, I just can't take my rest
Ahoh boy, I just can't take my rest
With this .32-20 laying up and down my breast",f i send for my baby and she don  come  f i send for my baby man and she don  come all the doctors in hot springs sure can  help her none and if she gets unruly thinks she don  wan  do if she gets unruly and thinks she don  wan  do take my 3220 now and cut her half in two she got a 38 special but i believe it s most too light she got a 38 special but i believe it s most too light i got a 3220 got to make the caps alright if i send for my baby man and she don  come if i send for my baby man and she don  come all the doctors in hot springs sure can  help her none i m gonna shoot my pistol gonna shoot my gatling gun i m gonna shoot my pistol gotta shoot my gatling gun you made me love you now your man have come ahoh baby where you stayed last night ahah baby where you stayed last night you got your hair all tangled and you ain  talking right her 38 special boys it do very well her 38 special boys it do very well i got a 3220 now and it s a burning if i send for my baby man and she don  come if i send for my baby man and she don  come all the doctors in west country sure can  help her none hey hey baby where you stayed last night hey hey baby where you stayed last night you didn  come home until the sun was shining bright ahoh boy i just can  take my rest ahoh boy i just can  take my rest with this 3220 laying up and down my breast
blues.00018.wav,blues,kind hearted woman blues,robert johnson,"[Verse 1]
I got a kind hearted Mama
Do anything in this world for me
I got a kind hearted Mama
Do anything in this world for me
But these evil-hearted women
Man, they will not let me be

[Verse 2]
I love my baby
My baby don't love me
I love my baby, oooh
My baby don't love me
But I really love that woman
Can't stand to leave her be

[Bridge]
A-ain't but the one thing
Makes Mister Johnson drink
I's worried 'bout how you treat me, baby
I begin to think
Oh babe, my life don't feel the same
You breaks my heart
When you call Mister So-and-So's name

[Verse 3]
She's a kindhearted woman
She studies evil all the time
She's a kindhearted woman
She studies evil all the time
You well's to kill me
As to have it on your mind",i got a kind hearted mama do anything in this world for me i got a kind hearted mama do anything in this world for me but these evilhearted women man they will not let me be i love my baby my baby don  love me i love my baby oooh my baby don  love me but i really love that woman can  stand to leave her be aain  but the one thing makes mister johnson drink i s worried  bout how you treat me baby i begin to think oh babe my life don  feel the same you breaks my heart when you call mister soandso s name she s a kindhearted woman she studies evil all the time she s a kindhearted woman she studies evil all the time you well s to kill me as to have it on your mind
blues.00019.wav,blues,if i had possession over judgement day,robert johnson,"[Verse 1]
If I had possession over judgment day
If I had possession over judgment day
Lord, the little woman I'm loving wouldn't have no right to pray

[Verse 2]
And I went to the mountain, looking as far as my eyes could see
And I went to the mountain, looking as far as my eyes would see
Some other man got my woman and lonesome blues got me

[Verse 3]
And I rolled and I tumbled and I, cried the whole night long
And I rolled and I tumbled and I, cried the whole night long
Boy, I woke up this morning, my biscuit roller gone

[Verse 4]
Had to fold my arms and I slowly walked away
(I didn't like the way she done)
Had to fold my arms and I slowly walked away
I said in my mind, ""Yo' trouble gon' come some day""

[Verse 5]
Now run here, baby, set down on my knee
Now run here, baby, set down on my knee
I wanna tell you all about the way they treated me",if i had possession over judgment day if i had possession over judgment day lord the little woman i m loving wouldn  have no right to pray and i went to the mountain looking as far as my eyes could see and i went to the mountain looking as far as my eyes would see some other man got my woman and lonesome blues got me and i rolled and i tumbled and i cried the whole night long and i rolled and i tumbled and i cried the whole night long boy i woke up this morning my biscuit roller gone had to fold my arms and i slowly walked away i didn  like the way she done had to fold my arms and i slowly walked away i said in my mind yo  trouble gon  come some day now run here baby set down on my knee now run here baby set down on my knee i wanna tell you all about the way they treated me
blues.00020.wav,blues,preachin' blues (up jumped the devil),robert johnson,"Mmmmm mmmmm

[Verse 1]
I's up this mornin', ah, blues walkin' like a man
I's up this mornin', ah, blues walkin' like a man
Worried blues, give me your right hand

[Verse 2]
And the blues fell mama's child, tore me all upside down
Blues fell mama's child and it tore me all upside down
Travel on, poor Bob, just can't turn you 'round

[Verse 3]
The blues is a low-down shakin' chill
(spoken: Yes, preach 'em now)
Mmmmm mmmmm, is a low-down shakin' chill
You ain't never had 'em, I hope you never will

[Verse 4]
Well, the blues, is a achin' old heart disease
(spoken: Do it now, you gon' do it? Tell me all about it)
The blues, is a low-down achin' heart disease
Like consumption, killing me by degrees

[Verse 5]
I can study rain, oh oh drive, oh oh drive my blues
I been studyin' the rain and, I'm 'on drive my blues away
Goin' to the 'stil'ry, stay out there all day",mmmmm mmmmm i s up this mornin  ah blues walkin  like a man i s up this mornin  ah blues walkin  like a man worried blues give me your right hand and the blues fell mama s child tore me all upside down blues fell mama s child and it tore me all upside down travel on poor bob just can  turn you  round the blues is a lowdown shakin  chill spoken yes preach  em now mmmmm mmmmm is a lowdown shakin  chill you ain  never had  em i hope you never will well the blues is a achin  old heart disease spoken do it now you gon  do it tell me all about it the blues is a lowdown achin  heart disease like consumption killing me by degrees i can study rain oh oh drive oh oh drive my blues i been studyin  the rain and i m  on drive my blues away goin  to the  stil ry stay out there all day
blues.00021.wav,blues,when you got a good friend,robert johnson,"[Verse 1]
When you got a good friend that will stay right by your side
When you got a good friend that will stay right by your side
Give her all of your spare time, love and treat her right

[Verse 2]
I mistreated my baby and I can't see no reason why
I mistreated my baby but I can't see no reason why
Every time I think about it, I just wring my hands and cry

[Verse 3]
Wonder could I bear apologize or would she sympathize with me
Mmm mmm mmm, would she sympathize with me
She's a brown skin woman, just as sweet as a girl friend can be

[Verse 4]
Mmm mmm, babe, I may be right ay wrong
Baby it's yo'why opinion, oh, I may be right ay wrong
Watch your close friend, baby, then your enemies can't do no harm

[Verse 1]
When you got a good friend that will stay right by your side
When you got a good friend that will stay right by your side
Give her all of your spare time, love and treat her right",when you got a good friend that will stay right by your side when you got a good friend that will stay right by your side give her all of your spare time love and treat her right i mistreated my baby and i can  see no reason why i mistreated my baby but i can  see no reason why every time i think about it i just wring my hands and cry wonder could i bear apologize or would she sympathize with me mmm mmm mmm would she sympathize with me she s a brown skin woman just as sweet as a girl friend can be mmm mmm babe i may be right ay wrong baby it s yo why opinion oh i may be right ay wrong watch your close friend baby then your enemies can  do no harm when you got a good friend that will stay right by your side when you got a good friend that will stay right by your side give her all of your spare time love and treat her right
blues.00022.wav,blues,ramblin' on my mind,robert johnson,"[Verse 1]
I got ramblin', I got ramblin' on my mind
I got ramblin', I got ramblin' all on my mind
Hate to leave my baby, but you treat me so unkind

[Chorus]
I got me things, I got me things all on my mind
You're gonna die, I got me things all on my mind
Hate to leave you here baby, but you treat me so unkind

[Verse 2]
I went down to the station, catch the fast [?] train I see
[?], come here now
Running down to the station, if I don't [?] me a train I see
I've got the blues 'bout Miss So-and-So, and the child got the blues about me

[Verse 3]
And I leave this mornin', with my arm fold up and cryin'
And I leave this mornin', with my arm fold up and cryin'
I hate to leave my baby, but she treats me so unkind

[Chorus]
I got me things, I got me things on my mind
I got me things, I got me things all on my mind
I got to leave my baby, well she treats me so unkind",i got ramblin  i got ramblin  on my mind i got ramblin  i got ramblin  all on my mind hate to leave my baby but you treat me so unkind i got me things i got me things all on my mind you re gonna die i got me things all on my mind hate to leave you here baby but you treat me so unkind i went down to the station catch the fast train i see  come here now running down to the station if i don  me a train i see i ve got the blues  bout miss soandso and the child got the blues about me and i leave this mornin  with my arm fold up and cryin  and i leave this mornin  with my arm fold up and cryin  i hate to leave my baby but she treats me so unkind i got me things i got me things on my mind i got me things i got me things all on my mind i got to leave my baby well she treats me so unkind
blues.00023.wav,blues,stones in my passway,robert johnson,"[Verse 1]
I got stones in my passway
And all my roads seem dark at night
I got stones in my passway
And all my roads seem dark at night
I have pains in my heart
They have taken my appetite

[Verse 2]
I have a bird to whistle
I have a bird to sing
Have a bird to whistle
And I have a bird to sing
I have a woman that I'm loving
Boy, but she don't mean a thing

[Verse 3]
My enemies have betrayed me
Have overtaken poor Bob at last
My enemies have betrayed me
Have overtaken poor Bob at last
And 'eres one thing certainly
They have stones all in my pass

[Verse 4]
Now you trying to take my life
And all my loving too
You laid a passway for me
Now what are you trying to do
I'm crying please
Please let us be friends
And when you hear me howling in my passway rider
Please open your door and let me in

[Verse 5]
I've got three legs to truck home
Boys please don't block my road
I've got three legs to truck home
Boys please don't block my road
I've been feeling ashamed about my rider
Babe, I'm booked and I got to go",i got stones in my passway and all my roads seem dark at night i got stones in my passway and all my roads seem dark at night i have pains in my heart they have taken my appetite i have a bird to whistle i have a bird to sing have a bird to whistle and i have a bird to sing i have a woman that i m loving boy but she don  mean a thing my enemies have betrayed me have overtaken poor bob at last my enemies have betrayed me have overtaken poor bob at last and  eres one thing certainly they have stones all in my pass now you trying to take my life and all my loving too you laid a passway for me now what are you trying to do i m crying please please let us be friends and when you hear me howling in my passway rider please open your door and let me in i ve got three legs to truck home boys please don  block my road i ve got three legs to truck home boys please don  block my road i ve been feeling ashamed about my rider babe i m booked and i got to go
blues.00024.wav,blues,traveling riverside blues,robert johnson,"[Verse 1]
If your man get personal, want you to have your fun
If your man get personal, want you to have your fun
Come on back to Friar's Point, mama, and barrelhouse all night long

[Verse 2]
I got womens in Vicksburg, clean on into Tennessee
I got womens in Vicksburg, clean on into Tennessee
But my Friar's Point rider, now, hops all over me

[Verse 3]
I ain't gon' to state no color, but her front teeth is crowned with gold
I ain't gon' to state no color, but her front teeth crowned with gold
She got a lean on my body, now, mark is on my soul

[Verse 4]
I'm going to Rosedale, gon' take my rider by my side
Lord, I'm going to Rosedale, gon' take my rider by my side
We goin' to barrelhouse all night long, 'cause it's on the riverside

[Verse 5]
Now you can squeeze my lemon 'til the juice run down my leg
You can squeeze my lemon 'til the juice run down my leg
Baby, I'm goin' back to Friars Point if I be rockin' to my head",if your man get personal want you to have your fun if your man get personal want you to have your fun come on back to friar s point mama and barrelhouse all night long i got womens in vicksburg clean on into tennessee i got womens in vicksburg clean on into tennessee but my friar s point rider now hops all over me i ain  gon  to state no color but her front teeth is crowned with gold i ain  gon  to state no color but her front teeth crowned with gold she got a lean on my body now mark is on my soul i m going to rosedale gon  take my rider by my side lord i m going to rosedale gon  take my rider by my side we goin  to barrelhouse all night long  cause it s on the riverside now you can squeeze my lemon  il the juice run down my leg you can squeeze my lemon  il the juice run down my leg baby i m goin  back to friars point if i be rockin  to my head
blues.00025.wav,blues,love in vain,robert johnson,"[Verse 1]
And I followed her to the station
With a suitcase in my hand
And I followed her to the station
With a suitcase in my hand
Well, it's hard to tell, it's hard to tell
When all your love's in vain
All my love's in vain

[Verse 2]
When the train rolled up to the station
I looked her in the eye
When the train rolled up to the station
And I looked her in the eye
Well, I was lonesome, I felt so lonesome
And I could not help but cry
All my love's in vain

[Verse 3]
When the train, it left the station
With two lights on behind
When the train, it left the station
With two lights on behind
Well, the blue light was my blues
And the red light was my mind
All my love's in vain

[Outro]
Ee-hee, ooh
Woo, Willie Mae
Oh-oh-oh-oh-oh, hey
Woo, Willie Mae
Ooh, woo-wee, oh-woah
All my love's in vain",and i followed her to the station with a suitcase in my hand and i followed her to the station with a suitcase in my hand well it s hard to tell it s hard to tell when all your love s in vain all my love s in vain when the train rolled up to the station i looked her in the eye when the train rolled up to the station and i looked her in the eye well i was lonesome i felt so lonesome and i could not help but cry all my love s in vain when the train it left the station with two lights on behind when the train it left the station with two lights on behind well the blue light was my blues and the red light was my mind all my love s in vain eehee ooh woo willie mae ohohohohoh hey woo willie mae ooh woowee ohwoah all my love s in vain
blues.00026.wav,blues,me and the devil blues,robert johnson,"Widespread Panic
Miscellaneous
Me And The Devil Blues , Heaven (Robert Johnson 
Brian Whitman
The Original Lyrics File
Early this morning
I heard you knock upon my door
(x2)
I said, ""Hello, Satan -
I believe it's time to go""
Me and the devil
We were walking side by side
(x2)
I'm gonna love your woman, Satan
Till I'm satisfied
She said, ""You may know your ways
But I've been dogged around""
""You may know your ways
But I can hear you come to dog me around""
Must be that evil spirit
Way deep down in the ground
We'll bury my body
Down by the highway-side
(x2)
That way my evil spirit
Can rise up, take a Greyhound bus and ride
(--> Heaven)
Everyone's tryin'
To get to the bar
The name of the bar
The bar is called Heaven
In Heaven the band plays
Our favorite song
They play it one more time
They play it all night long

Chorus:
Oh! Heaven
It is a place
A place where nothing
Nothing ever happens
And there is a party
Everyone is there
Everybody gonna leave at exactly the same time
Its hard to imagine
That nothin' at all
Could be so exciting
Chorus
And there is a party
Everyone is there
Everybody gonna leave at exactly the same time (line sometimes varies)
Its hard to imagine
That nothin' at all
Could be so exciting, or this much fun
Chorus X2
********************",widespread panic miscellaneous me and the devil blues  heaven robert johnson brian whitman the original lyrics file early this morning i heard you knock upon my door x2 i said hello satan  i believe it s time to go me and the devil we were walking side by side x2 i m gonna love your woman satan till i m satisfied she said you may know your ways but i ve been dogged around you may know your ways but i can hear you come to dog me around must be that evil spirit way deep down in the ground we ll bury my body down by the highwayside x2 that way my evil spirit can rise up take a greyhound bus and ride  heaven everyone s tryin  to get to the bar the name of the bar the bar is called heaven in heaven the band plays our favorite song they play it one more time they play it all night long chorus oh heaven it is a place a place where nothing nothing ever happens and there is a party everyone is there everybody gonna leave at exactly the same time its hard to imagine that nothin  at all could be so exciting chorus and there is a party everyone is there everybody gonna leave at exactly the same time line sometimes varies its hard to imagine that nothin  at all could be so exciting or this much fun chorus x2
